penalty,state,growth_pc1,gs10,inflation_pc1,term_spread_10y_1y
0.6,state_0,0.13580194524471043,4.076428571428571,-0.004317367967315913,0.3862946428571429
0.6,state_1,-0.24295744881905346,4.086968085106383,-0.41082142168834407,2.3346808510638297
0.6,state_2,-0.01926540719440495,9.787049180327868,0.4242312893947381,0.6378688524590164
