date,growth_pc1,inflation_pc1,gs10,term_spread_10y_1y,state,state_prob_0,state_prob_1,state_prob_2
1989-09-01,-0.9078111071991624,-0.6117690277629728,8.19,-0.0300000000000011,2,1.890478835791467e-11,0.0014529515224446375,0.9985470484588426
1989-10-01,-1.0773803788953764,0.4086884471996808,8.01,0.0199999999999995,2,1.3686373367341266e-10,0.0037649982406933345,0.9962350016223587
1989-11-01,-0.5323099335643521,0.0776784642079037,7.87,0.1000000000000005,2,1.6316291204695988e-09,0.0069277841181989465,0.9930722142501968
1989-12-01,-0.2074312103065027,0.1238143736505874,7.84,0.1200000000000001,2,5.015648566166352e-09,0.04734606044388159,0.9526539345403162
1990-01-01,-0.8254797857041626,1.977580466371617,8.21,0.2900000000000009,1,1.9493324567694272e-09,0.7110488178694059,0.28895118018124405
1990-02-01,0.5115342192179944,-0.0068692320857444,8.47,0.3600000000000012,1,4.706595897697164e-08,0.6933983047593258,0.30660164817488256
1990-03-01,-2.8855971896238484,-0.2235332997936772,8.59,0.2400000000000002,1,6.85422679072153e-11,0.8735499987449556,0.12645000118638808
1990-04-01,-0.6702797047850508,-0.6569805170486045,8.79,0.3899999999999988,2,3.5271414554419045e-09,0.3455487087063196,0.6544512877663506
1990-05-01,-0.0312682170087357,0.1126756198671928,8.76,0.4399999999999995,2,5.199940319252688e-09,0.22464706868459555,0.7753529261156862
1990-06-01,-0.3652940521290825,0.1175197874374597,8.48,0.3800000000000008,2,1.477620882580668e-08,0.233701509388859,0.7662984758348687
1990-07-01,-1.1341169337421098,0.0235758052152948,8.47,0.5300000000000002,2,8.881767594811809e-09,0.4367939800075431,0.5632060111108736
1990-08-01,-1.0927421043708896,2.5408477842147827,8.75,0.9699999999999998,1,1.1219219400673639e-09,0.9998918466649561,0.00010815221306624008
1990-09-01,-1.0883970545151718,1.85720777138299,8.89,1.1300000000000008,1,3.333437718048371e-09,0.9999845863363707,1.541033020250952e-05
1990-10-01,-2.3530781919584274,2.324359070150108,8.72,1.1700000000000008,1,2.790067055435814e-10,0.9999999897086127,1.0012415729331375e-08
1990-11-01,-3.0755430766097294,-0.7318001432264785,8.39,1.080000000000001,1,4.2506224825425075e-10,0.9999992433120631,7.562627747282562e-07
1990-12-01,-2.470678251154018,-0.8948971584062839,8.08,1.0300000000000002,1,1.0829732053529108e-08,0.9999789215860434,2.1067584252604494e-05
1991-01-01,-2.443576194631139,0.1688293085656046,8.09,1.4500000000000002,1,1.4150187665368713e-08,0.9999575537299418,4.2432119839419736e-05
1991-02-01,-2.314366839541456,-1.4875680320358566,7.85,1.58,1,4.2124843007656696e-08,0.9999801516419967,1.9806233023270072e-05
1991-03-01,-1.9915246573526075,-2.486588455950236,8.11,1.709999999999999,1,9.05707541460919e-10,0.9995558670190894,0.0004441320754019423
1991-04-01,-0.6490204359348254,-0.0139981245264301,8.04,1.799999999999999,2,1.0452742338872551e-09,0.0472279822160893,0.9527720167387946
1991-05-01,-0.1688746247391975,0.3149479782708396,8.07,1.9400000000000004,2,3.183812753407945e-11,0.0015917332913081873,0.9984082666768509
1991-06-01,0.6568607453313225,-0.6513787997047864,8.28,1.919999999999999,2,2.857670920181368e-13,7.28930127798889e-05,0.999927106987079
1991-07-01,0.2550158699091043,-0.5482286656337101,8.27,1.96,2,1.0235633730348329e-14,2.842364744998885e-05,0.9999715763525803
1991-08-01,0.2617017626006988,-0.2056394538305944,7.9,2.12,2,1.0189695442251807e-14,1.836138644717078e-05,0.9999816386133237
1991-09-01,0.3713913237313832,-0.2517504470377355,7.65,2.08,2,1.864774448016952e-14,1.563751491474231e-05,0.9999843624850057
1991-10-01,-0.1362122796837916,-0.0203909761625154,7.53,2.2,2,1.6722590784421337e-13,2.2159662943718184e-05,0.9999778403370891
1991-11-01,-0.6217540990620652,0.6306390612645502,7.42,2.53,2,1.0046429999193426e-12,0.00010753939045704574,0.999892460608615
1991-12-01,-0.9774600756977072,-0.439086312078505,7.09,2.71,2,6.172811493568229e-12,9.89700504074436e-05,0.9999010299432058
1992-01-01,-0.5607920027723535,-0.6435072244560746,7.03,2.88,2,2.5770771964653217e-12,5.2084784850180416e-05,0.999947915212436
1992-02-01,0.6450412682991256,-0.093825939961766,7.34,3.05,2,2.904678653137627e-13,2.139286226504197e-05,0.9999786071376564
1992-03-01,0.982226304306408,-0.3867511873680251,7.54,2.91,2,5.4819574431994735e-14,2.6312180844060635e-05,0.9999736878190739
1992-04-01,0.9009068701506766,-0.3050393393329939,7.48,3.1800000000000006,2,9.273579942036343e-14,2.7609486669265674e-05,0.9999723905130646
1992-05-01,0.7184023034852335,-0.0471176546572285,7.39,3.2,2,1.3352785328677466e-13,2.4681999899324915e-05,0.9999753179999219
1992-06-01,0.2947609054226355,0.1409301683897508,7.26,3.09,2,2.189657897744159e-13,2.358123177154697e-05,0.999976418767992
