date,growth_pc1,growth_pc2,inflation_pc1,inflation_pc2,gs10,term_spread_10y_1y,bog_amom,credit_spread,ur_diff,cp_amom,hs_amom,realized_vol
1972-08-01,1.7914126799333365,0.1432140027142405,-0.5938528837706623,1.4838040122355702,6.21,1.2299999999999995,0.0,0.9999999999999992,0.0999999999999996,10.299106626553645,317.8244891038342,0.0243650811785855
1972-11-01,2.9250281409192587,-0.05643644258073306,0.39535158286163097,-0.9961397060547458,6.28,1.010000000000001,-11.196802881439494,0.8700000000000001,-0.2999999999999998,29.63472331060844,18.889048314194916,0.022037839477411
1973-02-01,2.6974742942723715,-0.8698882668997928,2.4904396202694157,-1.428634397999311,6.64,0.4499999999999993,-16.85790267643663,0.75,0.0999999999999996,39.74417006516904,-11.0650317182049,0.035616745278353
1973-05-01,1.0846040993242712,-0.3158523499224419,2.048697479013292,-0.594708008053364,6.85,-0.04,6.675412671401548,0.7700000000000005,0.0,84.41417334702817,466.50534387791913,0.0553795979736187
1973-08-01,-0.5144328650192292,0.3526264759985081,7.839877013142269,1.1535977295097781,7.4,-1.42,2.539548688209714,0.8499999999999996,0.0999999999999996,-5.924251067313879,-52.53067504529301,0.0331387066137227
1973-11-01,1.0244856089724559,-0.6386401997448835,0.4374632365247347,1.2896944814045952,6.73,-0.8399999999999999,10.302873299531235,0.75,0.2000000000000001,2.82668111364921,85.19950528127478,0.0666005714321691
1974-02-01,-1.0259118641646203,0.34746353762084464,3.7512884219309406,-2.5045865221061137,6.96,0.08,-14.47771417284206,0.6799999999999997,0.0,53.9456733027073,897.8019495432316,0.0434436697468835
1974-05-01,0.01070440916603798,0.7460075717450412,1.2645575208812885,2.995313702518982,7.58,-1.1999999999999993,13.780002988340168,0.6800000000000015,0.2000000000000001,66.48535432870666,-74.7087944225445,0.0458217716318094
1974-08-01,-1.588055320794328,0.6455655894895154,4.655792100890325,-0.488137173344459,8.04,-1.3200000000000005,-1.1358136446561915,0.7699999999999996,0.1000000000000005,17.758249676343986,-87.03759764853142,0.069166593126127
1974-11-01,-4.0287036189304315,-0.4179948967625979,1.4014202023179685,-0.7750060714429344,7.68,0.0199999999999995,14.507152448881566,1.709999999999999,0.5,-46.66423026732123,-78.20150047957088,0.0596545173167184
1975-02-01,-3.9053594030370737,-0.36671489758997317,0.17423800907655332,-0.39285841091749096,7.39,1.4099999999999993,-21.93774799264392,2.030000000000001,0.0,-66.28132630885743,-11.502921753974082,0.046670853144849
1975-05-01,-0.7274128517521826,0.025158976301444078,-0.7548916149118878,3.58888906137666,8.06,1.6700000000000008,2.270481324651641,1.7899999999999991,0.2999999999999989,41.47694908308919,368.6389173306905,0.0424466430264423
1975-08-01,1.9311316273272463,0.44744437806215337,-0.26361924508055884,0.6528961097431203,8.4,0.7000000000000002,-4.296553731298525,1.6400000000000006,0.0,121.23186680008482,23.537499097876903,0.0484184426683974
1975-11-01,0.9145541240113365,-0.5468611126374601,0.019366534021331507,0.0136026321282891,8.05,1.5600000000000005,16.436509120984134,1.7800000000000011,-0.2999999999999989,-7.561498404786038,-50.507192480892,0.0284605958058047
1976-02-01,2.215210135372229,-1.0202901606018249,-1.104421018811627,1.9268644121940561,7.79,1.88,-13.083849093601607,1.6899999999999995,-0.2000000000000001,19.66582279811886,1720.4416073142693,0.0349306991952544
1976-05-01,0.8043456263540161,0.016203261992832882,0.5087850173093553,-0.14731801242938158,7.9,1.5,5.43595046620815,1.2799999999999994,-0.2000000000000001,-14.340976667900572,44.81979950054252,0.0306721675173458
1976-08-01,0.5274102441104415,0.4195726525667227,-0.5631125141776587,1.4571207305613274,7.77,1.7699999999999996,-1.0331376196940243,1.1900000000000013,0.1000000000000005,19.53635041558868,256.52907441471865,0.0272977498275525
1976-11-01,1.0375241189416033,0.8443646370481185,0.06703907703772004,-0.6420338576117391,7.29,2.0,18.96914226687312,0.9800000000000004,0.1999999999999993,10.279730666401932,-44.96530854154557,0.0334946058810917
1977-02-01,1.424880041517277,0.6061834437704101,1.5077320765161863,0.5150522511818633,7.39,1.92,-17.46965120881433,1.08,0.2000000000000001,3.261235949114294,2285.144263916864,0.0183234034400809
1977-05-01,2.0201702052005435,-0.26798477530391057,0.31042434619427056,0.8938873328555076,7.46,1.62,4.053513702167311,0.9599999999999992,-0.0999999999999996,99.42816508038736,40.59551501956982,0.0252674285643012
1977-08-01,0.6655925349654298,-1.1207921096338436,-0.1904620624313888,-0.34106888694474646,7.4,1.0300000000000002,0.971259147941983,0.8399999999999999,0.1999999999999993,-1.5281476450315856,-21.862862051008317,0.0241616668507253
1977-11-01,0.3888731639129686,0.5539414107221377,0.5767547766061131,-0.9567152620052576,7.58,0.6299999999999999,19.724976478023223,0.8699999999999992,-0.0999999999999996,4.709702870697408,-33.94001981219758,0.0371828768579711
1978-01-01,-0.7240219273787509,-0.7384429132702015,1.2542254026363657,0.23518602291976412,7.96,0.6799999999999997,2.806837058748801,0.7599999999999998,-0.1000000000000005,-7.410967442009653,-99.10623213730835,0.0302410780163636
1978-02-01,0.5943208349934004,0.5993619199965814,0.9438459301388765,0.4570027434038708,8.03,0.6899999999999995,-12.981668450931972,0.7299999999999986,-0.2000000000000001,-7.410967442009653,26.84344547371891,0.0258957307523294
1978-03-01,1.1164149931241927,1.172485682472166,1.4874331393504723,-0.8982576309489754,8.04,0.7299999999999995,3.794022772549921,0.75,0.1000000000000005,-7.410967442009653,2517.097973624055,0.0249356528062491
1978-04-01,3.151033431295685,-1.1783669524619715,1.2820766161035746,1.1160855549472664,8.15,0.7000000000000002,21.364344139108017,0.7599999999999998,-0.2000000000000001,68.86146368895064,91.09270767572116,0.0415053156619783
1978-05-01,2.552899271543414,-1.7987189221877429,1.0969768916284834,0.6925628259214544,8.35,0.5299999999999994,10.538129116829587,0.8000000000000007,0.0999999999999996,68.86146368895064,-47.36579425678724,0.0329243578409477
1978-06-01,2.6067274953017954,-1.9233563673389704,1.303412193114913,-0.29868283727649686,8.46,0.370000000000001,12.44997608890328,0.8399999999999999,-0.3999999999999994,68.86146368895064,14.7973995767114,0.0320374761048104
1978-07-01,0.9720090248508001,-0.23599929082859383,0.29374151676058563,0.7090574284615062,8.64,0.25,20.581497828279183,0.7199999999999989,0.5,17.016545845645826,-7.716629353328153,0.0290679411664729
1978-08-01,1.2499489933712506,0.20356827910371644,0.43389502399365326,-0.8450953295468703,8.41,0.0999999999999996,-4.333006141957396,0.7900000000000009,-0.2999999999999998,17.016545845645826,-27.870677543663906,0.0315206764175464
1978-09-01,0.9171598371633511,-0.06741413398109587,0.8022252462371083,0.7686198219345791,8.42,-0.2200000000000006,9.245860955446595,0.7300000000000004,0.0999999999999996,17.016545845645826,29.362101087204277,0.0308049762111023
1978-10-01,1.1360816233069098,-0.07548731085976158,1.3615271443006627,0.16380619000769353,8.64,-0.5,13.05659877073242,0.6999999999999993,-0.2000000000000001,31.723428988576785,4.128207996567479,0.0461204453113076
1978-11-01,1.390966991195844,-0.10873262436491689,0.7177497623562866,-0.8373388828459591,8.81,-1.1999999999999993,30.64956329979558,0.8000000000000007,0.0,31.723428988576785,14.759541973300204,0.0559634168477002
1978-12-01,1.0964886012185602,-0.1706140704197177,1.4723673639334283,-1.7594009143445881,9.01,-1.290000000000001,39.9887721120072,0.7799999999999994,0.1000000000000005,31.723428988576785,12.657053138255536,0.0407518461875815
1979-01-01,-0.22757307824152861,0.1594356909589773,1.7111312731711668,2.059469188344985,9.1,-1.3100000000000005,-3.267235465239948,0.8800000000000008,-0.1000000000000005,23.923797779388643,-94.98331564201926,0.0316158624927625
1979-02-01,0.18287252847745827,0.31751215071547084,2.046335208904095,1.1111885816782319,9.1,-1.1400000000000006,-20.28077516154154,0.8200000000000003,-0.0999999999999996,23.923797779388643,-85.35800764817425,0.0286603106723456
1979-03-01,0.6506765610148166,0.7947051866465454,2.1073204594329664,-0.7021728778941555,9.12,-1.1300000000000008,6.096183269945987,0.8900000000000006,0.0,23.923797779388643,1672.7165925428803,0.0281749926035315
1979-04-01,-1.4141876397384876,-0.6644128740614432,2.1295000109039317,0.08025462709946198,9.18,-0.9399999999999996,19.21956086005945,0.9499999999999992,0.0999999999999996,2.0459695697795155,-25.781146889250905,0.0253985041910035
1979-05-01,0.5461314327686025,1.2740787313580442,1.2257829336087218,0.9354063420889998,9.25,-0.8699999999999992,0.8341975100054411,0.9700000000000006,0.0,2.0459695697795155,68.80482439641887,0.0304490288564523
1979-06-01,-0.8560363811120733,0.2031422624475263,1.428197231307203,-0.10427275989991412,8.91,-0.6600000000000001,12.26628136847232,1.0900000000000016,-0.2000000000000001,2.0459695697795155,99.20904983529005,0.0238313670075424
1979-07-01,-0.26234140225420144,0.2938191878680994,2.221256334124338,-0.6486889512955201,8.95,-0.6900000000000013,19.673281437414424,1.09,0.1000000000000005,29.664107445564824,-58.29363613518734,0.026576552649366
1979-08-01,-1.0674155168565982,-0.3526485250820985,0.8446424512336909,1.3212455193821708,9.03,-0.9500000000000012,4.127396737261213,1.1199999999999992,0.2999999999999998,29.664107445564824,-10.165706230149596,0.0224120736780621
