date,cpi_amom,ppi_amom,si_diff
1927-01-01,,-30.259393290459048,
1927-02-01,,15.656722201122042,
1927-03-01,,-6.99414831512446,
1927-04-01,,-13.613889147796653,
1927-05-01,,-7.118563905652387,
1927-06-01,,0.0,
1927-07-01,,0.0,
1927-08-01,,15.86332887030315,
1927-09-01,,15.656722201122042,
1927-10-01,,7.473303233376671,
1927-11-01,,-6.953636864727663,
1927-12-01,,0.0,
1928-01-01,,0.0,
1928-02-01,,-6.99414831512446,
1928-03-01,,0.0,
1928-04-01,,15.55542074655687,
1928-05-01,,7.427069043158729,
1928-06-01,,-6.913591806339648,
1928-07-01,,7.427069043158729,
1928-08-01,,0.0,
1928-09-01,,15.25921989340786,
1928-10-01,,-19.23734319931456,
1928-11-01,,-13.461437504237994,
1928-12-01,,0.0,
1929-01-01,,0.0,
1929-02-01,,-7.035134349250793,
1929-03-01,,15.656722201122042,
1929-04-01,,-6.99414831512446,
1929-05-01,,-13.613889147796653,
1929-06-01,,7.615523761454424,
1929-07-01,,15.656722201122042,
1929-08-01,,0.0,
1929-09-01,,0.0,
1929-10-01,,-13.53723493382043,
1929-11-01,,-19.87199392039273,
1929-12-01,,0.0,
1930-01-01,,-13.929370468296831,
1930-02-01,,-14.092647114781887,
1930-03-01,,-14.259788764714877,
1930-04-01,,0.0,
1930-05-01,,-14.430933971224636,
1930-06-01,,-21.1506824418344,
1930-07-01,,-33.423506427718394,
1930-08-01,,0.0,
1930-09-01,,0.0,
1930-10-01,,-15.352054305210638,
1930-11-01,,-22.463895361473398,
1930-12-01,,-22.890057773175442,
1931-01-01,,-16.17792334929753,
1931-02-01,,-23.63718097303543,
1931-03-01,,-8.72152547580649,
1931-04-01,,-16.85790267643652,
1931-05-01,,-24.600230568937896,
1931-06-01,,-17.46965120881422,
1931-07-01,,0.0,
1931-08-01,,0.0,
1931-09-01,,-9.259511004375687,
1931-10-01,,-17.85840974175702,
1931-11-01,,0.0,
1931-12-01,,-26.01228007935149,
1932-01-01,,-18.546118763843022,
1932-02-01,,-18.836204992386296,
1932-03-01,,0.0,
1932-04-01,,-10.03302758592075,
1932-05-01,,-19.288684912512856,
1932-06-01,,-10.290904794539212,
1932-07-01,,11.471417442088638,
1932-08-01,,11.362898648891552,
1932-09-01,,11.256411961564016,
1932-10-01,,-19.288684912512856,
1932-11-01,,-10.290904794539212,
1932-12-01,,-19.76333965441831,
1933-01-01,,-28.684074438517126,
1933-02-01,,-20.60829888300255,
1933-03-01,,12.293178564408969,
1933-04-01,,0.0,
1933-05-01,,57.284162530582435,
1933-06-01,,54.7145669994876,
1933-07-01,,106.98899917795224,
1933-08-01,,10.563407734487074,
1933-09-01,,21.93910849052316,
1933-10-01,,10.291836712158787,
1933-11-01,,0.0,
1933-12-01,,-9.331458264693337,
1934-01-01,,21.546442974841295,
1934-02-01,,33.22460139777752,
1934-03-01,,0.0,
1934-04-01,,0.0,
1934-05-01,,0.0,
1934-06-01,,20.62348510015106,
1934-07-01,,0.0,
1934-08-01,,31.76821138293533,
1934-09-01,,19.77616560727007,
1934-10-01,,-16.51093563314886,
1934-11-01,,0.0,
1934-12-01,,9.479427359811865,
1935-01-01,,30.691459756736663,
1935-02-01,,9.189255661621809,
1935-03-01,,0.0,
1935-04-01,,9.119465732535836,
1935-05-01,,0.0,
1935-06-01,,0.0,
1935-07-01,,-8.357322565057945,
1935-08-01,,18.995570962800066,
1935-09-01,,0.0,
1935-10-01,,0.0,
1935-11-01,,0.0,
1935-12-01,,8.983016670977184,
1936-01-01,,-8.242583978104756,
1936-02-01,,0.0,
1936-03-01,,-15.963258807958859,
1936-04-01,,0.0,
1936-05-01,,-16.17792334929753,
1936-06-01,,19.300313229786823,
1936-07-01,,18.995570962800066,
1936-08-01,,8.983016670977184,
1936-09-01,,0.0,
1936-10-01,,0.0,
1936-11-01,,18.55604541935407,
1936-12-01,,28.515613632273528,
1937-01-01,,27.857014091133237,
1937-02-01,,8.41631360183075,
1937-03-01,,17.351365272468456,
1937-04-01,,8.242966953375742,
1937-05-01,,-7.6152448379636635,
1937-06-01,,-7.6638545341703335,
1937-07-01,,17.22707982588738,
1937-08-01,,-7.6152448379636635,
1937-09-01,,0.0,
1937-10-01,,-27.542282447754328,
1937-11-01,,-21.919625414172117,
1937-12-01,,-22.325324654801047,
1938-01-01,,-8.186387333396361,
1938-02-01,,-15.858043015422007,
1938-03-01,,-8.357322565057945,
1938-04-01,,-16.17792334929753,
1938-05-01,,0.0,
1938-06-01,,0.0,
1938-07-01,,9.260121343348127,
1938-08-01,,-16.28742906783759,
1938-09-01,,9.332087828462864,
1938-10-01,,-8.535543419882929,
1938-11-01,,0.0,
1938-12-01,,-8.596650423106844,
1939-01-01,,0.0,
1939-02-01,,0.0,
1939-03-01,,-8.65863805503555,
1939-04-01,,-8.72152547580649,
1939-05-01,,0.0,
1939-06-01,,-8.785332404998902,
1939-07-01,,0.0,
1939-08-01,,-8.85007914218403,
1939-09-01,,88.5343017498049,
1939-10-01,,9.189255661621809,
1939-11-01,,-8.415897338928103,
1939-12-01,,9.189255661621809,
1940-01-01,,0.0,
1940-02-01,,-8.415897338928103,
1940-03-01,,-8.475298424983846,
1940-04-01,,0.0,
1940-05-01,,0.0,
1940-06-01,,-8.535543419882929,
1940-07-01,,0.0,
1940-08-01,,0.0,
1940-09-01,,0.0,
1940-10-01,,19.45637182859481,
1940-11-01,,9.189255661621809,
1940-12-01,,9.119465732535836,
1941-01-01,,9.05072725930669,
1941-02-01,,0.0,
1941-03-01,,8.983016670977184,
1941-04-01,,40.22113463813655,
1941-05-01,,18.000640400771562,
1941-06-01,,38.31231145693459,
1941-07-01,,26.824179456254548,
1941-08-01,,26.24029782269741,
1941-09-01,,16.517152661885493,
1941-10-01,,7.864975308054145,
1941-11-01,,0.0,
1941-12-01,,25.145340033414953,
1942-01-01,,24.631308892091532,
1942-02-01,,15.55542074655687,
1942-03-01,,7.427069043158729,
1942-04-01,,15.25921989340786,
1942-05-01,,0.0,
1942-06-01,,0.0,
1942-07-01,,0.0,
1942-08-01,,7.291734975749509,
1942-09-01,,7.2477125866851955,
1942-10-01,,0.0,
1942-11-01,,7.204218356180525,
1942-12-01,,7.161242839530191,
1943-01-01,,7.11877681580777,
1943-02-01,,14.61002627815786,
1943-03-01,,6.994346712892052,
1943-04-01,,6.953830701426966,
1943-05-01,,0.0,
1943-06-01,,0.0,
1943-07-01,,-6.501712613584864,
1943-08-01,,0.0,
1943-09-01,,0.0,
1943-10-01,,0.0,
1943-11-01,,-6.537118013964527,
1943-12-01,,6.994346712892052,
1944-01-01,,0.0,
1944-02-01,,0.0,
1944-03-01,,6.953830701426966,
1944-04-01,,0.0,
1944-05-01,,0.0,
1944-06-01,,6.913781212293513,
1944-07-01,,-6.466688516576924,
1944-08-01,,0.0,
1944-09-01,,0.0,
1944-10-01,,0.0,
1944-11-01,,6.913781212293513,
1944-12-01,,0.0,
1945-01-01,,6.8741902366878715,
1945-02-01,,0.0,
1945-03-01,,0.0,
1945-04-01,,6.835049948020866,
1945-05-01,,6.79635269676595,
1945-06-01,,0.0,
1945-07-01,,0.0,
1945-08-01,,-6.363843450780992,
1945-09-01,,-6.397759865649288,
1945-10-01,,6.835049948020866,
1945-11-01,,14.013747402547772,
1945-12-01,,0.0,
1946-01-01,,0.0,
1946-02-01,,6.720257563998944,
1946-03-01,,21.29236113742312,
1946-04-01,,13.540034086070518,
1946-05-01,,6.501860728058628,
1946-06-01,,20.56475062419065,
1946-07-01,,243.27388077163783,
1946-08-01,,46.883892966646016,
1946-09-01,,-35.623170127554104,
1946-10-01,,150.25253098926362,
1946-11-01,,66.28793959894867,
1946-12-01,,10.42585543312715,
1947-01-01,,10.336125434125165,
1947-02-01,,10.247925628295175,
1947-03-01,,33.377574370501705,
1947-04-01,,-9.084401162024381,
1947-05-01,,-4.67749509826576,
1947-06-01,,0.0,
1947-07-01,,15.389462418258603,
1947-08-01,,15.19492056967804,
1947-09-01,,26.126546482578107,
1947-10-01,,14.699370497873932,
1947-11-01,,14.52176004911685,
1947-12-01,,24.93718371817637,
1948-01-01,,24.431512567412828,
1948-02-01,,-19.634505812325287,
1948-03-01,,0.0,
1948-04-01,,9.189255661621809,
1948-05-01,,4.468551270302812,
1948-06-01,,9.084966553814432,
1948-07-01,,13.799183838293416,
1948-08-01,,8.91631109552673,
1948-09-01,,-4.173298567072569,
1948-10-01,,-12.085256740060457,
1948-11-01,,0.0,
1948-12-01,,-8.299556992210878,
1949-01-01,,-12.291278658765247,
1949-02-01,,-19.893867643723496,
1949-03-01,,0.0,
1949-04-01,,-12.635909735615936,
1949-05-01,,-8.689968072690412,
1949-06-01,,-12.861276473841432,
1949-07-01,,0.0,
1949-08-01,,0.0,
1949-09-01,,4.714280357390033,
1949-10-01,,-4.50204149930673,
1949-11-01,,0.0,
1949-12-01,,-4.5189924204451675,
1950-01-01,,0.0,
1950-02-01,,9.670271619350256,
1950-03-01,,0.0,
1950-04-01,,0.0,
1950-05-01,,14.699370497873932,
1950-06-01,,9.479427359811865,
1950-07-01,,36.57528797489691,
1950-08-01,,29.80716792978488,
1950-09-01,,23.756962447254402,
1950-10-01,,8.785826836772138,
1950-11-01,,18.136357804316706,
1950-12-01,,33.137812485391294,
1951-01-01,,37.56903167180317,
1951-02-01,,16.924004488435806,
1951-03-01,,0.0,
1951-04-01,,-3.8151117149753055,
1951-05-01,,-3.827278097826481,
1951-06-01,,-7.543474981794818,
1951-07-01,,-7.59117037340461,
1951-08-01,,-7.639472403457159,
1951-09-01,,0.0,
1951-10-01,,0.0,
1951-11-01,,0.0,
1951-12-01,,0.0,
1952-01-01,,-3.9146648076995083,
1952-02-01,,-7.7130884423045165,
1952-03-01,,0.0,
1952-04-01,,-7.762958656517693,
1952-05-01,,0.0,
1952-06-01,,-3.9795672297398665,
1952-07-01,,4.144500409888119,
1952-08-01,,8.41631360183075,
1952-09-01,,-7.762958656517693,
1952-10-01,,-3.9795672297398665,
1952-11-01,,-7.838984283607864,
1952-12-01,,-7.8905002626924015,
1953-01-01,,0.0,
1953-02-01,,0.0,4.5
1953-03-01,,4.202550621133505,
1953-04-01,,-7.916512853199986,
1953-05-01,,4.217318120267111,
1953-06-01,,-4.046657692150834,
1953-07-01,,17.86693495397731,
1953-08-01,,-4.006134716532406,-9.900000000000006
1953-09-01,,4.1733236855316935,
1953-10-01,,-7.864657961401866,
1953-11-01,,-4.033059263984152,-0.09999999999999432
1953-12-01,,4.202550621133505,
1954-01-01,,8.53598389867285,
1954-02-01,,-4.006134716532406,1.2999999999999972
1954-03-01,,0.0,
1954-04-01,,4.1733236855316935,
1954-05-01,,0.0,0.9000000000000057
1954-06-01,,-7.864657961401866,
1954-07-01,,4.1878861677780765,
1954-08-01,,0.0,
1954-09-01,,-4.019551909359276,
1954-10-01,,-4.033059263984152,
1954-11-01,,4.202550621133505,4.099999999999994
1954-12-01,,-7.916512853199986,
1955-01-01,,8.597103670258942,
1955-02-01,,4.1878861677780765,8.900000000000006
1955-03-01,,-4.019551909359276,
1955-04-01,,4.1878861677780765,
1955-05-01,,-7.8905002626924015,3.1999999999999886
1955-06-01,,8.566434825067738,
1955-07-01,,0.0,
1955-08-01,,4.1733236855316935,
1955-09-01,,8.475726581892262,
1955-10-01,,0.0,
1955-11-01,,-3.9795672297398665,0.6000000000000085
1955-12-01,,0.0,
1956-01-01,,8.445915662268021,
1956-02-01,,4.116072490067291,
1956-03-01,,4.102004255610137,
1956-04-01,,8.328738865109187,
1956-05-01,,8.2713607233045,-1.5
1956-06-01,,0.0,
1956-07-01,,-3.8892926721131538,
1956-08-01,,8.242966953375742,1.7000000000000028
1956-09-01,,8.186759957359179,
1956-10-01,,0.0,
1956-11-01,,3.9928278316286425,0.29999999999999716
1956-12-01,,3.9795879976439963,
1957-01-01,,8.076613517952168,
1957-02-01,,0.0,
1957-03-01,,0.0,
1957-04-01,,3.9403900676267867,
1957-05-01,,-3.7910095056052695,-7.299999999999997
1957-06-01,,3.9403900676267867,
1957-07-01,,7.995928389801166,
1957-08-01,,3.9019566944059614,
1957-09-01,,-3.755421763501776,
1957-10-01,,-3.7672098811999732,
1957-11-01,,3.9146842532044035,-9.200000000000003
1957-12-01,,3.9019566944059614,
1958-01-01,,3.8893116182277865,
1958-02-01,,0.0,-5.200000000000003
1958-03-01,,7.890821806073167,
1958-04-01,,-3.7204958803135013,
1958-05-01,,3.864265727509908,2.4000000000000057
1958-06-01,,-3.7204958803135013,
1958-07-01,,0.0,
1958-08-01,,0.0,
1958-09-01,,0.0,
1958-10-01,,-3.7320654446406865,
1958-11-01,,3.876748225541826,9.899999999999991
1958-12-01,,0.0,
1959-01-01,,3.864265727509908,
1959-02-01,,0.0,
1959-03-01,,0.0,
1959-04-01,,3.8518633454167173,
1959-05-01,,0.0,4.5
1959-06-01,,-3.708997817983528,
1959-07-01,,0.0,
1959-08-01,,-3.7204958803135013,
1959-09-01,,3.864265727509908,
1959-10-01,,-3.7204958803135013,
1959-11-01,,-3.7320654446406865,-1.5
1959-12-01,,0.0,
1960-01-01,,3.876748225541826,
1960-02-01,,0.0,6.200000000000003
1960-03-01,,7.864975308054145,
1960-04-01,,0.0,
1960-05-01,,-3.708997817983528,-6.700000000000003
1960-06-01,,0.0,
1960-07-01,,0.0,
1960-08-01,,-3.7204958803135013,3.9000000000000057
1960-09-01,,0.0,
1960-10-01,,3.864265727509908,
1960-11-01,,0.0,-7.1000000000000085
1960-12-01,,0.0,
1961-01-01,,3.8518633454167173,
1961-02-01,,0.0,1.5
1961-03-01,,0.0,
1961-04-01,,-7.291500587278055,
1961-05-01,,-3.7320654446406865,0.9000000000000057
1961-06-01,,-7.358536949231498,
1961-07-01,,7.943027567687544,
1961-08-01,,0.0,6.700000000000003
1961-09-01,,0.0,
1961-10-01,,0.0,
1961-11-01,,0.0,-6.200000000000003
1961-12-01,,3.876748225541826,
1962-01-01,,3.864265727509908,
1962-02-01,,0.0,6.900000000000006
1962-03-01,,0.0,
1962-04-01,,-3.7204958803135013,
1962-05-01,,-3.7320654446406865,-4.5
1962-06-01,,0.0,
1962-07-01,,3.876748225541826,
1962-08-01,,0.0,-3.8000000000000114
1962-09-01,,12.0064945159273,
1962-10-01,,-7.269425602155444,
1962-11-01,,0.0,3.4000000000000057
1962-12-01,,-3.7204958803135013,
1963-01-01,,0.0,
1963-02-01,,-3.7320654446406865,3.4000000000000057
1963-03-01,,0.0,
1963-04-01,,-3.74370717992647,
1963-05-01,,3.8893116182277865,-6.700000000000003
1963-06-01,,3.876748225541826,
1963-07-01,,3.864265727509908,
1963-08-01,,-3.7204958803135013,4.700000000000003
1963-09-01,,0.0,
1963-10-01,,0.0,
1963-11-01,,3.864265727509908,-2.0
1963-12-01,,-3.7204958803135013,
1964-01-01,,7.864975308054145,
1964-02-01,,-7.291500587278055,5.099999999999994
1964-03-01,,0.0,
1964-04-01,,0.0,
1964-05-01,,-3.7320654446406865,-1.0
1964-06-01,,0.0,
1964-07-01,,3.876748225541826,
1964-08-01,,0.0,2.0999999999999943
1964-09-01,,3.864265727509908,
1964-10-01,,0.0,
1964-11-01,,0.0,-0.6999999999999886
1964-12-01,,0.0,
1965-01-01,,3.8518633454167173,
1965-02-01,,3.839540310508971,2.0999999999999943
1965-03-01,,0.0,
1965-04-01,,3.8272958638368104,
1965-05-01,,3.8151292560963945,3.4000000000000057
1965-06-01,,11.80976472702644,
1965-07-01,,0.0,
1965-08-01,,0.0,-2.0
1965-09-01,,0.0,
1965-10-01,,3.7672265575741326,
1965-11-01,,3.7554382320682755,-0.5
1965-12-01,,7.615523761454424,
1966-01-01,,3.7205117445787472,
1966-02-01,,11.50805202922367,-2.9000000000000057
1966-03-01,,0.0,
1966-04-01,,0.0,
1966-05-01,,0.0,-4.299999999999997
1966-06-01,,3.6749411772173612,
1966-07-01,,7.450114438076438,
1966-08-01,,3.6414891052261034,-4.5
1966-09-01,,0.0,
1966-10-01,,-6.913591806339648,
1966-11-01,,-3.534237751966429,-2.9000000000000057
1966-12-01,,0.0,
1967-01-01,,3.6637224125997347,
1967-02-01,,0.0,5.799999999999997
1967-03-01,,-3.534237751966429,
1967-04-01,,-6.973833783397277,
1967-05-01,,7.496636771163345,1.8000000000000114
1967-06-01,,7.450114438076438,
1967-07-01,,0.0,
1967-08-01,,-3.5238603935213053,1.0999999999999943
1967-09-01,,0.0,
1967-10-01,,0.0,
1967-11-01,,0.0,-4.099999999999994
1967-12-01,,11.32718013091283,
1968-01-01,,3.619523988359452,
1968-02-01,,7.3362951986832625,4.299999999999997
1968-03-01,,3.5870686514276606,
1968-04-01,,0.0,
1968-05-01,,3.576379149011477,-4.799999999999997
1968-06-01,,0.0,
1968-07-01,,3.565753160623686,
1968-08-01,,-3.4429848205646207,0.0
1968-09-01,,7.2477125866851955,
1968-10-01,,0.0,
1968-11-01,,3.544689475231566,-0.7000000000000028
1968-12-01,,3.5342506694410414,
1969-01-01,,7.161242839530191,
1969-02-01,,7.11877681580777,6.5
1969-03-01,,7.076811281276507,
1969-04-01,,3.4628656163221194,
1969-05-01,,7.0147822183820985,-6.700000000000003
1969-06-01,,6.974029884055688,
1969-07-01,,3.413616542984732,
1969-08-01,,-3.3009352705171913,-5.099999999999994
1969-09-01,,3.413616542984732,
1969-10-01,,3.403934337798842,
1969-11-01,,6.893928903671065,-6.700000000000003
1969-12-01,,6.854564238673233,
1970-01-01,,6.815646414033272,
1970-02-01,,6.777167866877853,-1.6000000000000085
1970-03-01,,0.0,
1970-04-01,,3.3192043494622903,
1970-05-01,,0.0,-2.6999999999999886
1970-06-01,,3.3100495460305135,
1970-07-01,,6.701499197098126,
1970-08-01,,-6.2806045346366135,2.1999999999999886
1970-09-01,,6.701499197098126,
1970-10-01,,0.0,
1970-11-01,,0.0,-5.199999999999989
1970-12-01,,0.0,
1971-01-01,,6.664294778264068,
1971-02-01,,13.655438207584169,5.699999999999989
1971-03-01,,3.229873602118416,
1971-04-01,,3.221204256347976,
1971-05-01,,6.519516994000929,2.1000000000000085
1971-06-01,,3.1954732002346775,
1971-07-01,,3.1869872828722112,
1971-08-01,,6.44946093156713,1.8999999999999915
1971-09-01,,-6.05870699121096,
1971-10-01,,0.0,
1971-11-01,,0.0,-0.09999999999999432
1971-12-01,,9.815177640357376,
1972-01-01,,6.397898725218587,
1972-02-01,,13.0972635641601,10.799999999999997
1972-03-01,,0.0,
1972-04-01,,3.1045426768735673,
1972-05-01,,6.280733491698798,-4.200000000000003
1972-06-01,,6.248041577290486,
1972-07-01,,9.454548734591173,
1972-08-01,3.009364768232703,3.0415956913506736,6.6000000000000085
1972-09-01,5.683403240841556,3.0339063308601144,
1972-10-01,3.772084227931405,-2.9445708106201507,
1972-11-01,3.2710427556007504,6.151975843556889,-4.5
1972-12-01,2.5826644575967617,26.60221638947684,
1973-01-01,6.507121237382729,15.616043957582315,
1973-02-01,9.79889263298308,25.68119794839012,-8.799999999999997
1973-03-01,10.024111640389965,32.27765129630855,
1973-04-01,7.6458367836261365,5.672289525834651,
1973-05-01,7.303256957605253,27.785701238934358,-4.900000000000006
1973-06-01,6.967465956922325,30.56195008337539,
1973-07-01,2.7571818251830527,-14.725470445610734,
1973-08-01,25.700526537499393,96.50211242318237,-5.0
1973-09-01,3.888139496919907,-18.43961798079956,
1973-10-01,10.38320067669738,-9.807728372230839,
1973-11-01,9.814677832696649,5.308528051246375,4.5
1973-12-01,6.736347914804042,25.86490878448322,
1974-01-01,13.319554083521634,48.94051810667443,
1974-02-01,16.484259506025055,27.434521242337716,-14.700000000000003
1974-03-01,13.66258848309949,15.389462418258603,
1974-04-01,7.09261802437311,9.909671817819742,
1974-05-01,13.521113506350746,20.535508332542474,10.299999999999997
1974-06-01,12.173941230528085,4.73287047864448,
1974-07-01,9.451196764019398,57.284162530582435,
1974-08-01,17.377194516650274,51.431622911396644,-7.699999999999989
1974-09-01,15.933412793198464,0.0,
1974-10-01,10.767383523473217,23.710198031183992,
1974-11-01,9.644602031223194,11.069677800601996,-4.900000000000006
1974-12-01,8.223041318614,-2.070676400422189,
1975-01-01,8.00125723486802,2.1144600251595147,
1975-02-01,7.94828614460763,-4.101980811163286,-1.8999999999999986
1975-03-01,3.8003362982448774,-6.115293868817828,
1975-04-01,6.413322423459489,13.41407094917939,
1975-05-01,4.317281533461337,8.674744659799071,15.199999999999996
1975-06-01,9.671221389806362,2.0923399721681557,
1975-07-01,14.74323095863841,15.483860173473074,
1975-08-01,2.0140442731156227,6.308239153958284,2.9000000000000057
1975-09-01,5.676939644376966,8.445915662268021,
1975-10-01,8.148850748417068,8.386918214384043,
1975-11-01,8.565082848204252,-5.856707946181738,-0.10000000000000853
1975-12-01,6.031194528520367,4.109026332966348,
1976-01-01,5.318328827859342,4.0950061347890365,
1976-02-01,1.4457583032193577,0.0,9.0
1976-03-01,2.173172841268034,2.021836244069841,
1976-04-01,5.128682118101446,12.682503013196978,
1976-05-01,7.367812664534834,4.033081171580166,-1.2999999999999972
1976-06-01,5.820123985644088,8.186759957359179,
1976-07-01,5.792039399728655,8.131313926426698,
1976-08-01,6.505776075703995,-3.827278097826481,6.400000000000006
1976-09-01,5.00047868408755,8.103871462137935,
1976-10-01,4.254694883342647,1.9591220469218795,
1976-11-01,3.5218049660800554,1.955928893385761,-2.700000000000003
1976-12-01,4.947475281608771,10.118410548294875,
1977-01-01,9.326512280182486,5.914523503598601,
1977-02-01,12.256290881287612,14.227054655820993,0.09999999999999432
1977-03-01,7.70438203754884,11.946791478270914,
1977-04-01,9.834315622583656,16.04862721422069,
1977-05-01,7.593628399123875,5.690216415038418,3.1000000000000085
1977-06-01,6.838943915351781,-3.619509778049901,
1977-07-01,4.716927144331384,1.8618555351538335,
1977-08-01,4.015091057650566,-1.827824091140029,-1.2000000000000028
1977-09-01,4.00170343259203,5.681238832078117,
1977-10-01,3.3137054011976197,5.654475210920973,
1977-11-01,6.019991610006459,3.7205117445787472,-4.599999999999994
1977-12-01,4.63112360447655,7.543743526840219,
1978-01-01,10.831340873487738,11.435015145339156,-0.7000000000000028
1978-02-01,7.956187072007337,13.325520977956984,0.5999999999999943
